advice_episode,start_step,episode_length,llm_advice_text,advice_category,advice_specificity,advice_urgency,num_suggestions,has_json_advice,combat_mentioned,survival_mentioned,exploration_mentioned,hp_before,level_before,reward_before,sr_before,critical_hp_before,low_hp_before,reward_ma5_before,hp_ma5_before,reward_trend_before,total_reward,avg_reward,max_reward,min_reward,reward_std,sr_change,hp_change,level_gained,positive_reward_rate,negative_reward_rate,survived,unique_actions,action_entropy,high_quality_advice,specific_advice,combat_advice
1813,305,1,avoid kobold south and prioritize survival,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1814,305,1,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1815,310,1,kill kobold to gain XP and progress,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1816,310,1,avoid orc west (dist:1),defensive,1,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1817,310,1,kill kobold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1818,310,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
1819,310,1,avoid kobold south and prioritize survival,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1820,310,1,FIGHT KOBOLD,combat,1,0,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1821,310,1,kill kobold to gain XP and progress,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1822,310,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1823,310,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1824,310,2,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,2,0.9999999997114609,1,1,0
1825,310,1,combat kobold northwest for XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1826,310,1,avoid kobold north,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1827,310,1,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,0
1828,310,1,avoid kobold west,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1829,310,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1830,310,1,kill orc to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1831,310,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1832,310,1,kill orc and collect gold,combat,2,2,3,1,1,0,0,92.9,1,-0.01,-0.015,0,1,-0.01,98.58000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1833,310,1,descend stairs to progress deeper and gain experience,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1834,310,2,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1835,310,1,kill kobold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1836,310,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1837,310,1,kill kobold north for XP reward,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1838,310,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1839,310,1,avoid kobold north (dist:1),defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1840,310,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1841,310,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1842,310,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1843,310,1,avoid kobold north and west threats,defensive,3,2,3,1,0,1,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,0
1844,315,1,avoid kobold north (dist:1),defensive,2,2,3,1,0,0,0,100.0,1,0.0,0.01,0,0,-0.006,100.0,0.0030000000000000005,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,0
1845,315,1,kill kobold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.006,100.0,0.0010000000000000007,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1846,315,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.006,100.0,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1847,315,1,kill orc to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.006,100.0,-0.0029999999999999996,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1848,315,1,combat kobold northwest for XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1849,315,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1850,315,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1851,315,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1852,315,1,avoid kobold north,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1853,315,1,descend stairs to progress deeper and gain experience,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1854,315,1,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1855,315,1,kill orc and collect gold,combat,2,2,3,1,1,0,0,92.9,1,-0.01,-0.015,0,1,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1856,315,1,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1857,315,1,avoid kobold west,defensive,2,2,3,1,0,0,0,100.0,1,0.0,0.0,0,0,-0.008,98.58,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,0
1858,315,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1859,315,1,kill kobold north for XP reward,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1860,315,1,avoid kobold south and prioritize survival,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1861,315,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1862,315,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1863,315,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1864,315,1,avoid orc west (dist:1),defensive,1,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1865,315,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1866,315,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1867,315,1,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1868,315,1,kill kobold,combat,2,2,3,1,1,0,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,1
1869,315,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1870,315,2,kill kobold to gain XP and progress,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,9.501471788262687e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1871,315,1,FIGHT KOBOLD,combat,1,0,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1872,315,1,avoid kobold north and west threats,defensive,3,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1873,315,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1874,315,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1875,320,1,kill kobold to gain XP and progress deeper,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1876,320,1,combat kobold west (high reward),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1877,320,1,descend stairs and fight kobolds for XP rewards,combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1878,320,1,avoid kobold west,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1879,320,1,kill kobold north (high reward),combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1880,320,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1881,320,1,kill kobold to gain XP and progress,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1882,320,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1883,320,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1884,320,1,avoid kobold south,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1885,320,1,avoid kobold west and prioritize survival,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1886,320,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,0,0,1
1887,320,1,kill kobold to gain XP and level up,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1888,320,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,92.9,1,-0.01,-0.015,0,1,-0.008,98.58000000000001,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1889,320,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,0.0,0.0,0,0,-0.006,98.58,0.0010000000000000007,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,0,0,0
1890,320,1,kill kobold west for XP reward,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.006,98.58,-0.0009999999999999996,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1891,320,1,prioritize combat to gain XP and level up,combat,0,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1892,320,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1893,320,1,kill orc and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1894,320,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1895,320,1,kill kobold to gain XP and progress deeper,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1896,320,1,kill kobold north (high reward),combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1897,320,1,kill orc and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1898,320,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1899,320,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1900,320,1,descend stairs and fight kobold south,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1901,320,1,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1902,320,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1903,320,1,kill orc and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1904,320,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1905,320,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
1906,325,1,kill kobold west for XP reward,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1907,325,2,kill orc and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,2,0.9999999997114609,1,1,1
1908,325,1,combat kobold west (high reward),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
1909,325,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
1910,325,1,avoid kobold west and prioritize survival,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
1911,325,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,0,0,0
