step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,llm_priority,llm_risk,llm_strategy,llm_suggestions,action_in_suggestions,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,steps_since_advice_change,reward_momentum,episode_stage
735,move_southwest,-0.01,-0.01,100.0,14,Search the area for potential items and clues,,,,,[],False,-82.4,0.0,0.0,0,182.4,-0.01,-0.01,-0.01,340.37999999999994,0.0,exploration,move,0,0,0,0,0.0,early
735,move_north,-0.01,-0.02,700.0,14,Eat something to regain health,,,,,[],False,600.0,0.0,-0.01,0,100.0,-0.01,-0.01,-0.01,340.37999999999994,0.0,survival,move,0,0,1,0,-0.0033333333333333405,early
735,drink,-0.01,-0.02,228.6,12,Eat to regain health,,,,,[],False,-471.4,0.0,0.0,0,700.0,-0.01,-0.02,-0.01,340.37999999999994,0.0,survival,item_use,0,0,1,0,-0.0033333333333333405,early
740,kick,-0.01,-0.01,182.4,16,Search the area for potential threats and items,,,,,[],False,-46.19999999999999,0.0,0.01,1,228.6,-0.01,-0.02,-0.01,278.67999999999995,0.0,survival,interaction,0,0,1,0,-6.938893903907228e-18,early
740,move_northeast,0.0,-0.001,680.0,14,Search the area for potential threats and items,,,,,[],False,497.6,0.01,0.009000000000000001,0,182.4,-0.01,-0.01,-0.008,378.19999999999993,0.00447213595499958,survival,move,0,0,1,1,0.006333333333333327,early
740,move_west,-0.01,-0.01,112.5,14,Search the area for potential threats and items,,,,,[],False,-567.5,-0.01,-0.009000000000000001,0,680.0,0.0,-0.001,-0.008,380.69999999999993,0.00447213595499958,survival,move,0,0,0,2,0.0033333333333333266,early
740,move_east,-0.01,-0.01,490.9,14,Search the area for items and clues,,,,,[],False,378.4,0.0,0.0,0,112.5,-0.01,-0.01,-0.008,338.8799999999999,0.00447213595499958,exploration,move,0,0,1,0,-6.938893903907228e-18,early
740,pickup,0.0,0.002,425.0,12,Search the area for potential items and threats,,,,,[],False,-65.89999999999998,0.01,0.012,0,490.9,-0.01,-0.01,-0.006,378.1599999999999,0.005477225575051661,survival,inventory,0,0,1,0,0.0009999999999999929,early
745,wear,-0.01,-0.02,182.4,16,Search the area for potential threats and items,,,,,[],False,-242.6,-0.01,-0.022,1,425.0,0.0,0.002,-0.006,378.15999999999997,0.005477225575051661,survival,equipment,0,0,1,0,-0.0033333333333333396,early
745,drop,-0.01,-0.01,228.6,12,Search the area for potential items and threats,,,,,[],False,46.19999999999999,0.0,0.01,0,182.4,-0.01,-0.02,-0.008,287.87999999999994,0.00447213595499958,survival,inventory,0,0,1,0,-6.3606527452482924e-18,early
745,throw,-0.01,-0.01,700.0,14,Search the area for potential threats and items,,,,,[],False,471.4,0.0,0.0,1,228.6,-0.01,-0.01,-0.008,405.37999999999994,0.00447213595499958,survival,other,0,0,1,0,-0.004000000000000006,early
745,apply,-0.01,-0.01,112.5,14,Search the area for potential threats and items,,,,,[],False,-587.5,0.0,0.0,0,700.0,-0.01,-0.01,-0.008,329.69999999999993,0.00447213595499958,survival,item_use,0,0,0,1,0.0033333333333333266,early
745,throw,-0.01,-0.02,490.9,14,Search the area for potential threats and items,,,,,[],False,378.4,0.0,-0.01,0,112.5,-0.01,-0.01,-0.01,342.87999999999994,0.0,survival,other,0,0,1,2,-0.0033333333333333405,early
750,read,-0.01,-0.01,481.8,14,Search the area for potential threats and items,,,,,[],False,-9.099999999999966,0.0,0.01,0,490.9,-0.01,-0.02,-0.01,402.7599999999999,0.0,survival,item_use,0,0,1,3,-6.938893903907228e-18,early
750,drink,0.0,0.006,207.7,16,Search the area to gather more information and potentially find items,,,,,[],False,-274.1,0.01,0.016,1,481.8,-0.01,-0.01,-0.008000000000000002,398.5799999999999,0.00447213595499958,exploration,item_use,0,0,1,0,0.005333333333333326,early
750,move_southwest,-0.01,-0.01,700.0,14,Eat something to restore health,,,,,[],False,492.3,-0.01,-0.016,0,207.7,0.0,0.006,-0.008,398.5799999999999,0.00447213595499958,survival,move,0,0,1,0,0.003333333333333327,early
750,pickup,0.0,0.0,180.0,14,Eat something to regain health,,,,,[],False,-520.0,0.01,0.01,0,700.0,-0.01,-0.01,-0.006,412.0799999999999,0.005477225575051661,survival,inventory,0,0,1,0,0.0033333333333333266,early
750,kick,-0.01,-0.01,320.0,12,Search the area for potential threats and valuable items,,,,,[],False,140.0,-0.01,-0.01,0,180.0,0.0,0.0,-0.006,377.8999999999999,0.005477225575051661,survival,interaction,0,0,1,0,-0.00533333333333334,early
755,take_off,-0.01,-0.01,187.5,14,Eat something to regain health,,,,,[],False,-132.5,0.0,0.0,1,320.0,-0.01,-0.01,-0.006,319.03999999999985,0.005477225575051661,survival,equipment,0,0,1,0,-6.938893903907228e-18,early
755,read,-0.01,-0.01,1433.3,14,Eat something to restore health,,,,,[],False,1245.8,0.0,0.0,0,187.5,-0.01,-0.01,-0.008,564.16,0.00447213595499958,survival,item_use,0,0,1,0,-0.0033333333333333405,early
755,close_door,-0.01,-0.009,223.1,16,Search the area to gather more information and potentially find items,,,,,[],False,-1210.2,0.0,0.0010000000000000009,1,1433.3,-0.01,-0.01,-0.008,468.7799999999999,0.00447213595499958,exploration,interaction,0,0,1,0,0.0003333333333333267,early
755,pickup,3.0,3.01,683.3,14,Search the stairs_down northeast for potential items or clues,,,,,[],False,460.19999999999993,3.01,3.0189999999999997,0,223.1,-0.01,-0.009,0.592,569.4399999999999,1.3461129224548734,exploration,inventory,0,0,1,0,1.0066666666666666,early
755,wield,-0.01,-0.01,320.0,12,Search the area for potential threats and valuable items,,,,,[],False,-363.29999999999995,-3.01,-3.0199999999999996,0,683.3,3.0,3.01,0.592,569.4399999999999,1.3461129224548734,survival,equipment,0,0,1,0,0.0,early
760,wear,-0.01,-0.01,880.0,14,Search the area for potential threats and items,,,,,[],False,560.0,0.0,0.0,1,320.0,-0.01,-0.01,0.592,707.9399999999999,1.3461129224548734,survival,equipment,0,0,1,0,-0.00033333333333333365,early
760,read,-0.01,-0.01,152.9,16,Search the area for potential items and clues,,,,,[],False,-727.1,0.0,0.0,1,880.0,-0.01,-0.01,0.592,451.85999999999996,1.3461129224548734,exploration,item_use,0,0,1,0,-1.0066666666666666,early
760,move_southeast,0.0,0.001,683.3,14,Search the stairs_down northeast for potential items or clues,,,,,[],False,530.4,0.01,0.011,0,152.9,-0.01,-0.01,0.5940000000000001,543.8999999999999,1.345001858734775,exploration,move,0,0,1,0,0.0036666666666666666,early
760,take_off,-0.01,-0.01,240.0,14,Search the area for potential threats and items,,,,,[],False,-443.29999999999995,-0.01,-0.011,0,683.3,0.0,0.001,-0.008,455.2399999999999,0.004472135954934582,survival,equipment,0,0,1,0,0.0,early
760,move_southeast,-0.01,-0.01,366.7,12,Search the area for items and potential threats,,,,,[],False,126.69999999999999,0.0,0.0,0,240.0,-0.01,-0.01,-0.008,464.5799999999998,0.004472135954934582,survival,move,0,0,1,0,0.0,early
765,move_south,-0.01,-0.01,1533.3,14,Search the area for potential threats and items,,,,,[],False,1166.6,0.0,0.0,1,366.7,-0.01,-0.01,-0.008,595.2399999999999,0.004472135954934582,survival,move,0,0,1,0,-0.0036666666666666666,early
765,wait,-0.01,-0.01,820.0,14,Explore the stairs down northeast for potential treasure and experience,,,,,[],False,-713.3,0.0,0.0,0,1533.3,-0.01,-0.01,-0.008,728.6599999999999,0.004472135954934582,exploration,other,0,0,1,0,0.0,early
765,move_north,-0.01,-0.01,240.0,14,Search the area for potential threats and items,,,,,[],False,-580.0,0.0,0.0,0,820.0,-0.01,-0.01,-0.01,639.9999999999999,0.0,survival,move,0,0,1,0,0.0,early
765,eat,0.0,-0.001,228.6,12,Search the area for items and potential threats,,,,,[],False,-11.400000000000006,0.01,0.009000000000000001,0,240.0,-0.01,-0.01,-0.008000000000000002,637.7199999999999,0.004472135954934582,survival,item_use,0,0,1,0,0.0030000000000000005,early
765,move_southeast,0.0,0.011,228.6,16,Search the area for potential items and clues,,,,,[],False,0.0,0.0,0.012,1,228.6,0.0,-0.001,-0.006,610.0999999999999,0.005477225574998612,exploration,move,0,0,1,0,0.007,early
770,move_southeast,-0.01,-0.01,183.3,14,Search the area for items and clues,,,,,[],False,-45.29999999999998,-0.01,-0.020999999999999998,0,228.6,0.0,0.011,-0.006,340.0999999999999,0.005477225574998612,exploration,move,0,0,1,0,1.1564823173178713e-18,early
770,close_door,-0.01,-0.01,246.2,16,Search the area for items and clues,,,,,[],False,62.89999999999998,0.0,0.0,1,183.3,-0.01,-0.01,-0.006,225.33999999999992,0.005477225574998612,exploration,interaction,0,0,1,1,-0.002999999999999999,early
770,wear,-0.01,-0.01,228.6,12,Search the area for potential items and clues,,,,,[],False,-17.599999999999994,0.0,0.0,0,246.2,-0.01,-0.01,-0.006,223.0599999999999,0.005477225574998612,exploration,equipment,0,0,1,0,-0.006999999999999999,early
770,apply,-0.01,-0.01,925.0,14,Search the area for potential items or clues,,,,,[],False,696.4,0.0,0.0,1,228.6,-0.01,-0.01,-0.008,362.33999999999986,0.004472135954934582,exploration,item_use,0,0,1,0,0.0,early
770,apply,-0.01,-0.01,820.0,14,Explore the stairs down northeast for potential treasure and experience,,,,,[],False,-105.0,0.0,0.0,0,925.0,-0.01,-0.01,-0.01,480.6199999999999,0.0,exploration,item_use,0,0,1,0,0.0,early
775,wield,0.0,0.0,122.2,14,Search the area for items and clues,,,,,[],False,-697.8,0.01,0.01,0,820.0,-0.01,-0.01,-0.008,468.3999999999999,0.004472135954934582,exploration,equipment,0,0,0,0,0.0033333333333333335,early
775,open_door,0.0,-0.005,129.4,16,Search the area for items and clues,,,,,[],False,7.200000000000003,0.0,-0.005,1,122.2,0.0,0.0,-0.006,445.03999999999996,0.005477225574998612,exploration,interaction,0,0,0,1,0.0016666666666666668,early
775,move_northeast,0.0,-0.01,820.0,14,Eat something to regain health,,,,,[],False,690.6,0.0,-0.005,0,129.4,0.0,-0.005,-0.003999999999999999,563.3199999999999,0.0054772255749986325,survival,move,0,0,1,0,0.0,early
775,pickup,0.0,0.01,1233.3,14,Search the area for potential items or clues,,,,,[],False,413.29999999999995,0.0,0.02,0,820.0,0.0,-0.01,-0.002,624.9799999999999,0.004472135954934658,exploration,inventory,0,0,1,0,0.0033333333333333335,early
775,wear,-0.01,-0.01,228.6,12,Search the area for potential items and clues,,,,,[],False,-1004.6999999999999,-0.01,-0.02,0,1233.3,0.0,0.01,-0.002,506.69999999999993,0.004472135954934658,exploration,equipment,0,0,1,0,-0.001666666666666667,early
780,move_southeast,0.0,0.001,950.0,14,Eat something to regain health,,,,,[],False,721.4,0.01,0.011,1,228.6,-0.01,-0.01,-0.002,672.26,0.004472135954934658,survival,move,0,0,1,0,0.0036666666666666666,early
780,move_east,0.0,0.0,122.2,14,Search the area for potential threats and items,,,,,[],False,-827.8,0.0,-0.001,0,950.0,0.0,0.001,-0.002,670.8199999999999,0.004472135954934658,survival,move,0,0,0,0,-0.003333333333333334,early
780,pickup,-0.01,-0.01,355.6,12,Search the area for items and clues,,,,,[],False,233.40000000000003,-0.01,-0.01,0,122.2,0.0,0.0,-0.004,577.9399999999998,0.005477225574998632,exploration,inventory,0,0,1,0,0.0,early
780,search,0.0,0.0,129.4,16,Search the area for potential items and threats,,,,,[],False,-226.20000000000002,0.01,0.01,1,355.6,-0.01,-0.01,-0.004,357.1599999999999,0.005477225574998632,survival,exploration,0,0,0,0,-0.00033333333333333305,early
780,move_west,0.0,0.0,820.0,14,Eat something to regain health,,,,,[],False,690.6,0.0,0.0,0,129.4,0.0,0.0,-0.002,475.43999999999994,0.004472135954934658,survival,move,0,0,1,0,2.8912057932946783e-19,early
785,wait,0.0,0.009,2000.0,14,Descend the stairs to explore new areas and potentially find items or experience,,,,,[],False,1180.0,0.0,0.009,0,820.0,0.0,0.0,-0.002,685.4399999999999,0.004472135954934658,exploration,other,0,0,1,0,0.006333333333333334,early
785,move_north,-0.01,-0.01,320.0,12,Search the area for items and clues,,,,,[],False,-1680.0,-0.01,-0.019,0,2000.0,0.0,0.009,-0.004,724.9999999999999,0.005477225574998632,exploration,move,0,0,1,0,-0.003333333333333334,early
785,drink,-0.01,-0.01,1233.3,14,Eat something to regain health,,,,,[],False,913.3,0.0,0.0,1,320.0,-0.01,-0.01,-0.004,900.54,0.005477225574998632,survival,item_use,0,0,1,0,-0.003333333333333334,early
785,search,-0.01,-0.01,129.4,16,Search the area for potential items and threats,,,,,[],False,-1103.8999999999999,0.0,0.0,1,1233.3,-0.01,-0.01,-0.006,900.54,0.005477225574998612,survival,exploration,0,0,0,0,-0.006333333333333334,early
785,move_northwest,0.0,0.0,200.0,14,Search the area for potential threats and items,,,,,[],False,70.6,0.01,0.01,0,129.4,-0.01,-0.01,-0.006,776.5399999999998,0.005477225574998612,survival,move,0,0,1,0,0.0033333333333333335,early
790,read,-0.01,-0.01,1233.3,14,Search the area for items and potential threats,,,,,[],False,1033.3,-0.01,-0.01,0,200.0,0.0,0.0,-0.008,623.1999999999999,0.004472135954934581,survival,item_use,0,0,1,0,0.0,early
790,move_northeast,0.0,-0.001,214.3,14,Search the area for items and potential threats,,,,,[],False,-1019.0,0.01,0.009000000000000001,0,1233.3,-0.01,-0.01,-0.006,602.06,0.005477225574998612,survival,move,0,0,1,1,0.0030000000000000005,early
790,wear,-0.01,-0.01,150.0,16,Search the area for potential threats and items,,,,,[],False,-64.30000000000001,-0.01,-0.009000000000000001,1,214.3,0.0,-0.001,-0.006,385.3999999999999,0.005477225574998612,survival,equipment,0,0,0,0,-0.0033333333333333335,early
790,move_east,-0.01,-0.01,2050.0,14,Descend the stairs to explore new areas and potentially find items or experience,,,,,[],False,1900.0,0.0,0.0,0,150.0,-0.01,-0.01,-0.006,769.5199999999999,0.005477225574998612,exploration,move,0,0,1,0,0.0,early
790,move_east,-0.01,-0.01,290.9,12,Search the area for items and potential threats,,,,,[],False,-1759.1,0.0,0.0,0,2050.0,-0.01,-0.01,-0.008,787.6999999999999,0.004472135954934581,survival,move,0,0,1,0,-0.0030000000000000005,early
795,kick,-0.01,-0.01,135.3,16,Search the area for potential threats and items,,,,,[],False,-155.59999999999997,0.0,0.0,1,290.9,-0.01,-0.01,-0.008,568.0999999999999,0.004472135954934581,survival,interaction,0,0,0,0,0.0,early
795,move_west,0.0,0.0,925.0,14,Search the area for items and potential threats,,,,,[],False,789.7,0.01,0.01,0,135.3,-0.01,-0.01,-0.008,710.24,0.004472135954934581,survival,move,0,0,1,0,0.0033333333333333335,early
795,search,0.0,0.0,455.6,14,Investigate the stairs down northeast,,,,,[],False,-469.4,0.0,0.0,0,925.0,0.0,0.0,-0.006,771.3599999999999,0.005477225574998612,other,exploration,0,0,1,0,0.0033333333333333335,early
795,kick,-0.01,-0.01,214.3,14,Search the area for items and potential threats,,,,,[],False,-241.3,-0.01,-0.01,0,455.6,0.0,0.0,-0.006,404.2199999999999,0.005477225574998612,survival,interaction,0,0,1,0,0.0,early
795,read,-0.01,-0.01,377.8,12,Search the area for items and potential threats,,,,,[],False,163.5,0.0,0.0,0,214.3,-0.01,-0.01,-0.006,421.6,0.005477225574998612,survival,item_use,0,0,1,1,-0.0033333333333333335,early
800,close_door,-0.01,-0.009,266.7,14,Eat to restore health,,,,,[],False,-111.10000000000002,0.0,0.0010000000000000009,1,377.8,-0.01,-0.01,-0.006,447.87999999999994,0.005477225574998612,survival,interaction,0,0,1,0,-0.0029999999999999996,early
800,pickup,-0.01,-0.01,377.8,12,Eat to regain health,,,,,[],False,111.10000000000002,0.0,-0.0010000000000000009,0,266.7,-0.01,-0.009,-0.008,338.43999999999994,0.004472135954934581,survival,inventory,0,0,1,0,0.0,early
800,eat,-0.01,-0.01,135.3,16,Eat something to regain health,,,,,[],False,-242.5,0.0,0.0,1,377.8,-0.01,-0.01,-0.01,274.3799999999999,0.0,survival,item_use,0,0,0,0,0.0,early
800,wait,-0.01,-0.01,512.5,14,Investigate the stairs down northeast,,,,,[],False,377.2,0.0,0.0,0,135.3,-0.01,-0.01,-0.01,334.01999999999987,0.0,other,other,0,0,1,0,-0.00033333333333333365,early
800,close_door,0.0,0.002,1300.0,14,Search the area for potential threats and items,,,,,[],False,787.5,0.01,0.012,0,512.5,-0.01,-0.01,-0.008000000000000002,518.4599999999998,0.004472135954934581,survival,interaction,0,0,1,0,0.004,early
805,search,-0.01,-0.02,377.8,12,Eat to regain health,,,,,[],False,-922.2,-0.01,-0.022,0,1300.0,0.0,0.002,-0.008,540.68,0.004472135954934581,survival,exploration,0,0,1,0,-0.0033333333333333327,early
805,move_west,0.0,0.01,920.0,14,Search the area for potential threats and items,,,,,[],False,542.2,0.01,0.03,1,377.8,-0.01,-0.02,-0.006,649.1199999999999,0.005477225574998612,survival,move,0,0,1,0,0.006666666666666667,early
805,kick,0.0,0.002,152.9,16,Eat something to regain health,,,,,[],False,-767.1,0.0,-0.008,1,920.0,0.0,0.01,-0.003999999999999999,652.6399999999999,0.005477225574998632,survival,interaction,0,0,1,0,0.0,early
805,move_east,-0.01,-0.01,266.7,14,Eat to restore health,,,,,[],False,113.79999999999998,-0.01,-0.012,0,152.9,0.0,0.002,-0.004,603.4799999999999,0.005477225574998632,survival,move,0,0,1,0,0.0033333333333333327,early
805,apply,-0.01,-0.01,455.6,14,Search the stairs_down northeast for potential items and clues,,,,,[],False,188.90000000000003,0.0,0.0,0,266.7,-0.01,-0.01,-0.006,434.5999999999999,0.005477225574998612,exploration,item_use,0,0,1,0,-0.006666666666666667,early
810,apply,-0.01,-0.01,266.7,14,Eat something to regain health,,,,,[],False,-188.90000000000003,0.0,0.0,0,455.6,-0.01,-0.01,-0.006,412.37999999999994,0.005477225574998612,survival,item_use,0,0,1,0,-0.004,early
810,apply,-0.01,-0.01,366.7,12,Search the area for items and clues,,,,,[],False,100.0,0.0,0.0,0,266.7,-0.01,-0.01,-0.008,301.7199999999999,0.004472135954934581,exploration,item_use,0,0,1,0,0.0,early
810,apply,-0.01,-0.01,129.4,16,Search the area for items and potential threats,,,,,[],False,-237.29999999999998,0.0,0.0,1,366.7,-0.01,-0.01,-0.01,297.01999999999987,0.0,survival,item_use,0,0,0,0,0.0,early
810,move_south,0.0,0.0,940.0,14,Search the area for potential threats and items,,,,,[],False,810.6,0.01,0.01,0,129.4,-0.01,-0.01,-0.008000000000000002,431.67999999999995,0.004472135954934581,survival,move,0,0,1,0,0.0033333333333333335,early
810,move_west,0.0,0.01,410.0,14,Search the stairs_down northeast for potential items and clues,,,,,[],False,-530.0,0.0,0.01,0,940.0,0.0,0.0,-0.006,422.55999999999983,0.005477225574998612,exploration,move,0,0,1,0,0.006666666666666667,early
815,throw,0.0,0.0,466.7,14,Explore the stairs_down northeast to gain more information and potentially find items,,,,,[],False,56.69999999999999,0.0,-0.01,0,410.0,0.0,0.01,-0.004,462.55999999999983,0.005477225574998632,exploration,other,0,0,1,0,0.0033333333333333335,early
815,wait,-0.01,-0.01,320.0,14,Eat something to regain health,,,,,[],False,-146.7,-0.01,-0.01,0,466.7,0.0,0.0,-0.004,453.2199999999999,0.005477225574998632,survival,other,0,0,1,0,-0.0033333333333333335,early
815,move_east,-0.01,-0.01,366.7,12,Search the area for items and clues,,,,,[],False,46.69999999999999,0.0,0.0,0,320.0,-0.01,-0.01,-0.004,500.67999999999995,0.005477225574998632,exploration,move,0,0,1,0,-0.006666666666666667,early
815,apply,-0.01,-0.01,129.4,16,Search the area for items and potential threats,,,,,[],False,-237.29999999999998,0.0,0.0,1,366.7,-0.01,-0.01,-0.006,338.5599999999999,0.005477225574998612,survival,item_use,0,0,0,0,-0.0033333333333333335,early
815,close_door,-0.01,-0.01,940.0,14,Search the area for potential threats and items,,,,,[],False,810.6,0.0,0.0,0,129.4,-0.01,-0.01,-0.008,444.55999999999983,0.004472135954934581,survival,interaction,0,0,1,0,0.0,early
