advice_episode,start_step,episode_length,llm_advice,advice_category,followed_advice_lenient,followed_advice_strict,alignment_rate,matched_in_window,total_reward,avg_reward,sr_change,hp_change,hp_before,reward_before,sr_before,level_before,critical_hp
751,780,1,Search the area for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,129.4,-0.01,0.0,16,0
752,780,1,Eat something to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,820.0,0.0,0.0,14,0
753,785,1,Descend the stairs to explore new areas and potentially find items or experience,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,2000.0,0.0,0.009,14,0
754,785,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,320.0,0.0,-0.01,12,0
755,785,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1233.3,-0.01,-0.01,14,0
756,785,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.01,16,0
757,785,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,200.0,-0.01,0.0,14,0
758,790,2,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.005,0.009000000000000001,-1019.0,1233.3,0.0,-0.01,14,0
759,790,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,150.0,0.0,-0.01,16,0
760,790,1,Descend the stairs to explore new areas and potentially find items or experience,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,2050.0,-0.01,-0.01,14,0
761,790,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,290.9,-0.01,-0.01,12,0
762,795,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,135.3,-0.01,-0.01,16,0
763,795,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,925.0,-0.01,0.0,14,0
764,795,1,Investigate the stairs down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,455.6,0.0,0.0,14,0
765,795,2,Search the area for items and potential threats,survival,1,1,0.5,True,-0.02,-0.01,0.0,163.5,214.3,0.0,-0.01,14,0
766,800,1,Eat to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,266.7,-0.01,-0.009,14,0
767,800,1,Eat to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,377.8,-0.01,-0.01,12,0
768,800,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,135.3,-0.01,-0.01,16,0
769,800,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,512.5,-0.01,-0.01,14,0
770,800,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,1300.0,-0.01,0.002,14,0
771,805,1,Eat to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,377.8,0.0,-0.02,12,0
772,805,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,920.0,-0.01,0.01,14,0
773,805,1,Eat something to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,152.9,0.0,0.002,16,0
774,805,1,Eat to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,266.7,0.0,-0.01,14,0
775,805,1,Search the stairs_down northeast for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,455.6,-0.01,-0.01,14,0
776,810,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,266.7,-0.01,-0.01,14,0
777,810,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,366.7,-0.01,-0.01,12,0
778,810,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.01,16,0
779,810,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,940.0,-0.01,0.0,14,0
780,810,1,Search the stairs_down northeast for potential items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,410.0,0.0,0.01,14,0
781,815,1,Explore the stairs_down northeast to gain more information and potentially find items,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,466.7,0.0,0.0,14,0
782,815,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,320.0,0.0,-0.01,14,0
783,815,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,366.7,-0.01,-0.01,12,0
784,815,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.01,16,0
785,815,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,940.0,-0.01,-0.01,14,0
786,820,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,320.0,-0.01,-0.01,14,0
787,820,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,366.7,-0.01,-0.02,12,0
788,820,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,940.0,-0.01,-0.02,14,0
789,820,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.02,16,0
790,820,1,Explore the stairs_down northeast to gain more information and potentially find items,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,466.7,-0.01,-0.01,14,0
791,825,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,228.6,-0.01,-0.01,12,0
792,825,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.02,16,0
793,825,1,Search the stairs_down northeast for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,438.5,-0.01,-0.01,14,0
794,825,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,320.0,-0.01,-0.02,14,0
795,825,1,Eat something to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,1350.0,-0.01,0.017,14,0
796,830,2,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.02,-0.01,0.0,-811.8,1000.0,0.0,-0.01,14,0
797,830,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.02,16,0
798,830,1,Search the stairs_down northeast for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,438.5,-0.01,-0.01,14,0
799,830,1,Explore the area to gather more information,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,283.3,-0.01,-0.01,14,0
800,835,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1000.0,-0.01,-0.01,14,0
801,835,1,Search the stairs_down for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,438.5,-0.01,-0.02,14,0
802,835,1,Explore the area to gather more information,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,283.3,-0.01,-0.01,14,0
803,835,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.02,16,0
804,835,1,Search the area for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,182.4,-0.01,-0.01,12,0
805,840,1,Search the stairs_down for potential items and threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,392.9,-0.01,-0.01,14,0
806,840,1,Search the area for potential items or clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,228.6,-0.01,-0.001,14,0
807,840,2,Search the area for potential threats and items,survival,1,1,0.5,True,-0.02,-0.01,0.0,833.3,186.7,0.0,-0.01,12,0
808,840,1,Move southeast to explore the surrounding area,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.02,16,0
809,845,1,Search the area for potential items or clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,283.3,-0.01,-0.01,14,0
810,845,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1000.0,-0.01,-0.01,14,0
811,845,1,Move southeast to explore the surrounding area,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,143.8,-0.01,0.0,16,0
812,845,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,164.7,0.0,-0.011,12,0
813,845,1,Investigate the stairs_down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,423.1,-0.01,-0.009,14,0
814,850,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,164.7,-0.01,-0.011,12,0
815,850,1,Search the area for potential items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,1000.0,-0.01,0.0,14,0
816,850,1,Search the area for items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,143.8,0.0,0.001,16,0
817,850,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,383.3,0.0,-0.01,14,0
818,850,1,Investigate the stairs_down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,466.7,-0.01,0.001,14,0
819,855,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,141.2,0.0,-0.01,16,0
820,855,1,Search the area for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1350.0,-0.01,-0.01,14,0
821,855,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,164.7,-0.01,0.001,12,0
822,855,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,383.3,0.0,-0.01,14,0
823,855,2,Explore the stairs down northeast to gain experience and potentially find items,exploration,1,1,0.5,True,-0.01,-0.005,-0.020999999999999998,35.60000000000002,420.0,-0.01,0.011,14,0
824,860,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,940.0,-0.01,0.0,14,0
825,860,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,168.8,0.0,-0.01,12,0
826,860,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,342.9,-0.01,-0.01,14,0
827,860,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,143.8,-0.01,-0.001,16,0
828,865,1,Search the stairs_down northeast for potential items and threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,410.0,0.0,-0.01,14,0
829,865,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,342.9,-0.01,-0.01,14,0
830,865,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,158.8,-0.01,-0.01,12,0
831,865,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,143.8,-0.01,0.001,16,0
832,865,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,960.0,0.0,-0.01,14,0
833,870,1,Search the stairs_down northeast for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,455.6,-0.01,-0.01,14,0
834,870,2,Search the area for potential threats and items,survival,1,1,0.5,True,-0.01,-0.005,0.001,-903.5,1080.0,-0.01,0.001,14,0
835,870,1,Consume the tin to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,193.8,0.0,-0.01,16,0
836,870,2,Search the area for potential threats and items,survival,1,1,0.5,True,-0.01,-0.005,-0.004999999999999999,-33.30000000000001,283.3,-0.01,-0.006,14,0
837,875,1,Explore the stairs down northeast,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,716.7,-0.01,0.001,14,0
838,875,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1350.0,0.0,-0.01,14,0
839,875,1,Consume the tin to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,193.8,-0.01,-0.01,16,0
840,875,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,182.4,-0.01,-0.01,12,0
841,880,1,Explore the stairs down northeast,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,537.5,-0.01,-0.01,14,0
842,880,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,228.6,-0.01,-0.01,12,0
843,880,1,Eat the tin to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,193.8,-0.01,-0.02,16,0
844,880,1,Move away from the little dog to avoid potential danger,defensive,0,0,0.0,False,0.0,0.0,0.0,0.0,260.0,-0.01,-0.002,14,0
845,880,2,Search the area for items and potential threats,survival,1,1,1.0,True,-0.02,-0.01,0.0,0.0,1080.0,0.0,-0.01,14,0
846,885,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,193.3,-0.01,-0.01,12,0
847,885,1,Move away from the little dog to avoid potential danger,defensive,0,0,0.0,False,0.0,0.0,0.0,0.0,280.0,-0.01,0.0,14,0
848,885,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1075.0,0.0,-0.01,14,0
849,885,1,Eat the tin to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,193.8,-0.01,-0.01,16,0
850,890,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,200.0,0.0,-0.01,12,0
851,890,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1060.0,-0.01,-0.01,14,0
852,890,1,Search the area for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,260.0,-0.01,-0.001,14,0
853,890,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1075.0,0.0,-0.01,14,0
854,890,2,Search the area for potential threats and items,survival,1,1,0.5,True,0.0,0.0,-0.012,19.5,188.2,-0.01,0.008,16,0
855,895,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,193.3,0.0,-0.01,12,0
856,895,1,Investigate the stairs_down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1700.0,-0.01,-0.01,14,0
857,895,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1350.0,-0.01,-0.01,14,0
858,895,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,283.3,-0.01,-0.01,14,0
859,900,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,180.0,-0.01,0.009,16,0
860,900,1,Investigate the stairs_down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1700.0,0.0,-0.01,14,0
861,900,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,383.3,-0.01,-0.01,14,0
862,900,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,170.6,-0.01,-0.01,12,0
863,900,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1350.0,-0.01,-0.01,14,0
864,905,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,173.3,-0.01,-0.001,16,0
865,905,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,1350.0,-0.01,-0.01,14,0
866,905,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,200.0,0.0,-0.01,12,0
867,905,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,383.3,-0.01,-0.01,14,0
868,905,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1700.0,-0.01,-0.02,14,0
869,910,1,Search the area for potential threats and valuable items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1350.0,-0.01,-0.02,14,0
870,910,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1666.7,-0.01,-0.01,14,0
871,910,1,Search the area for potential threats and hidden dangers,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,300.0,-0.01,-0.011,14,0
872,910,2,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,-0.004,52.099999999999994,176.5,-0.01,0.004,16,0
873,915,1,Search the area for potential threats and valuable items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,960.0,0.0,0.001,14,0
874,915,1,Explore the stairs down northeast to gain experience and potentially find items,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1666.7,0.0,-0.01,14,0
875,915,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,164.7,-0.01,-0.01,16,0
876,915,1,Search the area for potential threats and hidden dangers,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,300.0,-0.01,-0.01,14,0
877,915,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,228.6,-0.01,-0.01,12,0
878,920,1,Search the area for potential items and threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,228.6,-0.01,0.0,12,0
879,920,1,Explore the stairs down northeast to gain experience and potentially find items,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1666.7,0.0,-0.02,14,0
880,920,1,Search the area for items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,187.5,-0.01,-0.001,16,0
881,920,1,Search the area for potential items and threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,960.0,0.0,-0.01,14,0
882,920,1,Eat something to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,300.0,-0.01,-0.01,14,0
883,925,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1700.0,-0.01,-0.01,14,0
884,925,1,Search the area for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,170.6,-0.01,-0.003,12,0
885,925,1,Search the area for items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,182.4,0.0,-0.001,16,0
886,925,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,960.0,0.0,-0.01,14,0
887,925,1,Eat something to restore health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,300.0,-0.01,-0.02,14,0
888,930,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1100.0,-0.01,-0.01,14,0
889,930,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,193.8,-0.01,-0.01,12,0
890,930,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,228.6,-0.01,-0.001,14,0
891,930,1,Investigate the little dog blocking your path,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1020.0,0.0,-0.01,14,0
892,930,2,Search the area for potential threats and items,survival,1,1,0.5,True,-0.01,-0.005,-0.006,29.399999999999977,158.8,-0.01,-0.004,16,0
893,935,1,Investigate the strange direction,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1125.0,-0.01,0.001,14,0
894,935,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,187.5,-0.01,-0.001,14,0
895,935,1,Investigate the little dog blocking your path,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1000.0,0.0,-0.01,14,0
896,935,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,193.8,-0.01,-0.01,12,0
897,940,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,162.5,-0.01,-0.001,14,0
898,940,1,Explore surroundings and assess situation,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1350.0,0.0,-0.01,14,0
899,940,1,Investigate the strange direction,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1500.0,-0.01,-0.01,14,0
900,940,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,193.8,-0.01,-0.02,12,0
901,940,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,188.2,-0.01,-0.01,16,0
902,945,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,193.8,-0.01,-0.02,12,0
903,945,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1500.0,-0.01,-0.01,14,0
904,945,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,155.6,-0.01,-0.01,14,0
905,945,1,Explore surroundings and assess situation,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,920.0,-0.01,-0.001,14,0
906,945,2,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.005,-0.022,6.699999999999989,220.0,0.0,0.012,16,0
907,950,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,960.0,-0.01,-0.01,14,0
908,950,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1500.0,-0.01,-0.01,14,0
909,950,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,300.0,-0.01,-0.01,14,0
910,950,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,193.8,-0.01,-0.02,12,0
911,955,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,350.0,-0.01,0.0,16,0
912,955,1,Explore the stairs down northeast to gain more information and potentially find items,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,860.0,-0.01,-0.01,14,0
913,955,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,200.0,-0.01,-0.011,14,0
914,955,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,193.8,-0.01,-0.02,12,0
915,955,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,980.0,-0.01,-0.01,14,0
