step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,advice_given_at_step,steps_since_advice,llm_priority,llm_risk,llm_strategy,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,level_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,llm_suggestions,advice_keywords,action_matches_any_suggestion,action_matches_semantic,matched_suggestion,advice_text,advice_episode,alignment_window_matched,steps_until_match,episode_alignment_rate,episode_matched_in_window,followed_advice_strict,followed_advice_lenient,alignment_strength,followed_advice,episode_avg_reward,episode_reward_sum,episode_length
675,wear,-0.01,-0.02,182.4,16,Eat something to regain health,,670.0,5.0,,,,-557.6,0.0,-0.01,1,740.0,-0.01,-0.01,14.0,-0.01,288.8999999999999,0.0,survival,equipment,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,658,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
675,move_northeast,-0.01,-0.011,158.8,12,Search the area for items and clues,,670.0,5.0,,,,-23.599999999999994,0.0,0.009000000000000001,0,182.4,-0.01,-0.02,16.0,-0.01,274.93999999999994,0.0,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,659,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
675,drink,0.0,-0.002,423.1,14,Search the area for potential threats and items,,675.0,0.0,,,,264.3,0.01,0.009,1,158.8,-0.01,-0.011,12.0,-0.008000000000000002,323.0799999999999,0.00447213595499958,survival,item_use,0,0,1,[],"{'search', 'eat'}",False,True,eat,Search the area for potential threats and items,660,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
675,open_door,-0.01,-0.02,111.1,14,Eat something to regain health,,670.0,5.0,,,,-312.0,-0.01,-0.018000000000000002,0,423.1,0.0,-0.002,14.0,-0.008,323.0799999999999,0.00447213595499958,survival,interaction,0,0,0,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,661,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
680,pickup,0.0,0.005,463.6,14,Search the area for potential threats and items,,675.0,5.0,,,,352.5,0.01,0.025,0,111.1,-0.01,-0.02,14.0,-0.006,267.7999999999999,0.005477225575051661,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,662,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
680,open_door,-0.01,-0.01,246.2,16,Search the area for items and clues,,680.0,0.0,,,,-217.40000000000003,-0.01,-0.015,1,463.6,0.0,0.005,14.0,-0.006,280.5599999999999,0.005477225575051661,exploration,interaction,0,0,1,[],{'search'},False,False,,Search the area for items and clues,663,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
680,drop,0.0,0.005,200.0,14,Search the area for potential threats and items,,680.0,0.0,,,,-46.19999999999999,0.01,0.015,0,246.2,-0.01,-0.01,16.0,-0.004,288.7999999999999,0.005477225575051661,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,664,True,1,0.5,True,1,1,0.5,1,-0.005,-0.01,2
680,move_east,-0.01,-0.009,175.0,12,Search the area for potential threats and items,,680.0,0.0,,,,-25.0,-0.01,-0.013999999999999999,0,200.0,0.0,0.005,14.0,-0.006,239.17999999999992,0.005477225575051661,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,664,True,1,0.5,True,1,1,0.5,1,-0.005,-0.01,2
680,pickup,-0.01,-0.01,1333.3,14,Search the area for items and potential threats,,680.0,0.0,,,,1158.3,0.0,-0.0010000000000000009,1,175.0,-0.01,-0.009,12.0,-0.006,483.6199999999999,0.005477225575051661,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,665,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
685,wield,-0.01,-0.01,463.6,14,Search the area for potential threats and valuable items,,685.0,0.0,,,,-869.6999999999999,0.0,0.0,0,1333.3,-0.01,-0.01,14.0,-0.008,483.6199999999999,0.00447213595499958,survival,equipment,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and valuable items,666,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
685,open_door,0.0,-0.005,180.0,14,Search the area for potential threats and items,,680.0,5.0,,,,-283.6,0.01,0.005,0,463.6,-0.01,-0.01,14.0,-0.006,470.37999999999994,0.005477225575051661,survival,interaction,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,667,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
685,move_northeast,0.0,0.0,246.2,16,Search the area for items and clues,,680.0,5.0,,,,66.19999999999999,0.0,0.005,1,180.0,0.0,-0.005,14.0,-0.006,479.62,0.005477225575051661,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,668,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
685,wield,0.0,0.0,164.7,12,Search the area for potential threats and items,,680.0,5.0,,,,-81.5,0.0,0.0,0,246.2,0.0,0.0,16.0,-0.003999999999999999,477.55999999999995,0.005477225575051661,survival,equipment,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,669,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
685,drop,0.0,0.016,1533.3,14,Search the area for items and potential threats,,680.0,5.0,,,,1368.6,0.0,0.016,1,164.7,0.0,0.0,12.0,-0.002,517.5599999999998,0.00447213595499958,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,670,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
690,wait,-0.01,-0.001,193.8,16,Search the area for items and clues,,690.0,0.0,,,,-1339.5,-0.01,-0.017,1,1533.3,0.0,0.016,14.0,-0.002,463.5999999999999,0.00447213595499958,exploration,waiting,0,0,1,[],{'search'},False,False,,Search the area for items and clues,671,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
690,eat,-0.01,-0.01,940.0,14,Search the area for potential items and clues,,690.0,0.0,,,,746.2,0.0,-0.009000000000000001,0,193.8,-0.01,-0.001,16.0,-0.004,615.5999999999999,0.005477225575051661,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the area for potential items and clues,672,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
690,drop,0.0,0.007,320.0,14,Search the area for potential threats and items,,690.0,0.0,,,,-620.0,0.01,0.017,0,940.0,-0.01,-0.01,14.0,-0.004,630.3599999999999,0.005477225575051661,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,673,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
690,move_southeast,-0.01,-0.01,463.6,14,Search the area for potential threats and valuable items,,685.0,5.0,,,,143.60000000000002,-0.01,-0.017,0,320.0,0.0,0.007,14.0,-0.006,690.1399999999999,0.005477225575051661,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and valuable items,674,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
690,take_off,-0.01,-0.01,186.7,12,Search the area for potential items and clues,,690.0,0.0,,,,-276.90000000000003,0.0,0.0,0,463.6,-0.01,-0.01,14.0,-0.008,420.8199999999999,0.00447213595499958,exploration,equipment,0,0,1,[],{'search'},False,False,,Search the area for potential items and clues,675,True,1,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
695,move_east,-0.01,-0.01,186.7,12,Search the area for potential items and clues,,690.0,5.0,,,,0.0,0.0,0.0,0,186.7,-0.01,-0.01,12.0,-0.008,419.3999999999999,0.00447213595499958,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for potential items and clues,675,True,1,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
695,wear,-0.01,-0.01,1166.7,14,Search the area for potential items and clues,,690.0,5.0,,,,980.0,0.0,0.0,1,186.7,-0.01,-0.01,12.0,-0.008,464.73999999999995,0.00447213595499958,exploration,equipment,0,0,1,[],{'search'},False,False,,Search the area for potential items and clues,675,True,1,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
695,read,-0.01,-0.01,320.0,14,Search the area for potential threats and items,,690.0,5.0,,,,-846.7,0.0,0.0,0,1166.7,-0.01,-0.01,14.0,-0.01,464.73999999999995,0.0,survival,item_use,0,0,1,[],"{'search', 'eat'}",False,True,eat,Search the area for potential threats and items,676,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
695,drink,0.0,-0.003,223.1,16,Search the area for items and clues,,690.0,5.0,,,,-96.9,0.01,0.007,1,320.0,-0.01,-0.01,14.0,-0.008,416.64,0.00447213595499958,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the area for items and clues,677,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
695,kick,-0.01,-0.01,472.7,14,Search the area for potential threats and valuable items,,695.0,0.0,,,,249.6,-0.01,-0.007,0,223.1,0.0,-0.003,16.0,-0.008,473.84,0.00447213595499958,survival,combat,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and valuable items,678,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
700,move_south,-0.01,-0.01,193.3,12,Explore the area to gather more information,,700.0,0.0,,,,-279.4,0.0,0.0,0,472.7,-0.01,-0.01,14.0,-0.008,475.15999999999997,0.00447213595499958,exploration,movement,0,0,1,[],{'explore'},False,True,explore,Explore the area to gather more information,679,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
700,throw,0.0,0.0,207.1,16,Search for items and potential threats,,700.0,0.0,,,,13.799999999999983,0.01,0.01,1,193.3,-0.01,-0.01,12.0,-0.006,283.2399999999999,0.005477225575051661,survival,combat,0,0,1,[],"{'search', 'eat'}",False,False,,Search for items and potential threats,680,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
700,read,-0.01,-0.01,133.3,14,Eat something to regain health,,700.0,0.0,,,,-73.79999999999998,-0.01,-0.01,0,207.1,0.0,0.0,16.0,-0.006,245.89999999999992,0.005477225575051661,survival,item_use,0,0,0,[],"{'heal', 'eat'}",False,True,heal,Eat something to regain health,681,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
700,wait,-0.01,-0.01,481.8,14,Search the area for potential threats and valuable items,,695.0,5.0,,,,348.5,0.0,0.0,0,133.3,-0.01,-0.01,14.0,-0.008,297.6399999999999,0.00447213595499958,survival,waiting,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and valuable items,682,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
700,read,-0.01,-0.01,875.0,14,Search the area for potential threats and items,,700.0,0.0,,,,393.2,0.0,0.0,0,481.8,-0.01,-0.01,14.0,-0.008,378.0999999999999,0.00447213595499958,survival,item_use,0,0,1,[],"{'search', 'eat'}",False,True,eat,Search the area for potential threats and items,683,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
705,pickup,-0.01,-0.01,181.2,12,Explore the area to gather more information,,700.0,5.0,,,,-693.8,0.0,0.0,0,875.0,-0.01,-0.01,14.0,-0.008,375.67999999999995,0.00447213595499958,exploration,inventory,0,0,1,[],{'explore'},False,False,,Explore the area to gather more information,684,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
705,close_door,0.0,0.003,260.0,14,Eat something to regain health,,700.0,5.0,,,,78.80000000000001,0.01,0.013000000000000001,1,181.2,-0.01,-0.01,12.0,-0.008,386.2599999999999,0.00447213595499958,survival,interaction,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,685,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
705,move_northwest,-0.01,-0.01,485.7,14,Search the area for potential threats and items,,700.0,5.0,,,,225.7,-0.01,-0.013000000000000001,0,260.0,0.0,0.003,14.0,-0.008,456.7399999999999,0.00447213595499958,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,686,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
705,close_door,-0.01,-0.01,481.8,14,Search the area for items and potential threats,,705.0,0.0,,,,-3.8999999999999773,0.0,0.0,0,485.7,-0.01,-0.01,14.0,-0.008,456.7399999999999,0.00447213595499958,survival,interaction,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,687,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
705,search,0.0,0.01,129.4,16,Search for items and potential threats,,700.0,5.0,,,,-352.4,0.01,0.02,1,481.8,-0.01,-0.01,14.0,-0.006,307.6199999999999,0.005477225575051661,survival,exploration,0,0,0,[],"{'search', 'eat'}",False,True,search,Search for items and potential threats,688,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
710,search,-0.01,-0.01,485.7,14,Search the area for potential threats and items,,710.0,0.0,,,,356.29999999999995,-0.01,-0.02,0,129.4,0.0,0.01,16.0,-0.006,368.51999999999987,0.005477225575051661,survival,exploration,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,689,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
710,pickup,-0.01,-0.01,510.0,14,Search the area for items and potential threats,,705.0,5.0,,,,24.30000000000001,0.0,0.0,0,485.7,-0.01,-0.01,14.0,-0.008,418.51999999999987,0.00447213595499958,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,690,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
710,open_door,0.0,-0.005,158.8,12,Search the area for potential items and clues,,710.0,0.0,,,,-351.2,0.01,0.005,0,510.0,-0.01,-0.01,14.0,-0.006,353.13999999999993,0.005477225575051661,exploration,interaction,0,0,1,[],{'search'},False,False,,Search the area for potential items and clues,691,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
710,throw,0.0,0.0,188.2,16,Search the area for potential threats and items,,710.0,0.0,,,,29.399999999999977,0.0,0.005,1,158.8,0.0,-0.005,12.0,-0.003999999999999999,294.4199999999999,0.005477225575051661,survival,combat,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,692,True,1,0.75,True,1,1,0.75,1,0.0,0.0,4
710,search,0.0,0.0,144.4,14,Search the area for potential threats and items,,710.0,0.0,,,,-43.79999999999998,0.0,0.0,0,188.2,0.0,0.0,16.0,-0.003999999999999999,297.41999999999996,0.005477225575051661,survival,exploration,0,0,0,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,692,True,1,0.75,True,1,1,0.75,1,0.0,0.0,4
715,move_south,0.0,0.0,200.0,16,Search the area for potential threats and items,,710.0,5.0,,,,55.599999999999994,0.0,0.0,1,144.4,0.0,0.0,14.0,-0.002,240.27999999999992,0.00447213595499958,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,692,True,1,0.75,True,1,1,0.75,1,0.0,0.0,4
715,move_southeast,0.0,0.001,200.0,14,Search the area for potential threats and items,,710.0,5.0,,,,0.0,0.0,0.001,0,200.0,0.0,0.0,16.0,0.0,178.27999999999992,0.0,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,692,True,1,0.75,True,1,1,0.75,1,0.0,0.0,4
715,move_southwest,-0.01,-0.01,168.8,12,Search the area for potential items and clues,,710.0,5.0,,,,-31.19999999999999,-0.01,-0.011,0,200.0,0.0,0.001,14.0,-0.002,180.27999999999992,0.00447213595499958,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for potential items and clues,693,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
715,move_southwest,-0.01,-0.02,485.7,14,Search the area for potential threats and items,,710.0,5.0,,,,316.9,0.0,-0.01,1,168.8,-0.01,-0.01,12.0,-0.004,239.77999999999992,0.005477225575051661,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,694,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
715,close_door,-0.01,-0.01,472.7,14,Search the area for items and clues,,715.0,0.0,,,,-13.0,0.0,0.01,0,485.7,-0.01,-0.02,14.0,-0.006,305.4399999999999,0.005477225575051661,exploration,interaction,0,0,1,[],{'search'},False,False,,Search the area for items and clues,695,True,1,0.5,True,1,1,0.5,1,-0.01,-0.02,2
720,move_northwest,-0.01,-0.01,472.7,14,Search the area for items and clues,,715.0,5.0,,,,0.0,0.0,0.0,0,472.7,-0.01,-0.01,14.0,-0.008,359.9799999999999,0.00447213595499958,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,695,True,1,0.5,True,1,1,0.5,1,-0.01,-0.02,2
720,eat,0.0,-0.004,100.0,14,Search the area for potential items and clues,,720.0,0.0,,,,-372.7,0.01,0.006,0,472.7,-0.01,-0.01,14.0,-0.008,339.9799999999999,0.00447213595499958,exploration,item_use,0,0,0,[],{'search'},False,False,,Search the area for potential items and clues,696,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
720,close_door,0.0,0.003,228.6,12,Search the area for potential threats and items,,720.0,0.0,,,,128.6,0.0,0.007,0,100.0,0.0,-0.004,14.0,-0.006,351.9399999999999,0.005477225575051661,survival,interaction,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,697,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
720,move_southeast,-0.01,-0.01,182.4,16,Search the area for items and clues,,720.0,0.0,,,,-46.19999999999999,-0.01,-0.013000000000000001,1,228.6,0.0,0.003,12.0,-0.006,291.2799999999999,0.005477225575051661,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,698,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
720,kick,-0.01,-0.01,700.0,14,Search the area for potential threats and opportunities,,720.0,0.0,,,,517.6,0.0,0.0,0,182.4,-0.01,-0.01,16.0,-0.006,336.7399999999999,0.005477225575051661,survival,combat,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and opportunities,699,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
725,close_door,-0.01,-0.01,228.6,12,Search the area for potential threats and items,,720.0,5.0,,,,-471.4,0.0,0.0,0,700.0,-0.01,-0.01,14.0,-0.006,287.9199999999999,0.005477225575051661,survival,interaction,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,700,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
725,close_door,-0.01,-0.01,481.8,14,Eat something to regain health,,725.0,0.0,,,,253.20000000000002,0.0,0.0,1,228.6,-0.01,-0.01,12.0,-0.008,364.2799999999999,0.00447213595499958,survival,interaction,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,701,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
725,kick,0.0,0.003,200.0,14,Search the area for potential items and clues,,720.0,5.0,,,,-281.8,0.01,0.013000000000000001,0,481.8,-0.01,-0.01,14.0,-0.008,358.55999999999995,0.00447213595499958,exploration,combat,0,0,1,[],{'search'},False,False,,Search the area for potential items and clues,702,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
725,move_east,0.0,0.001,188.2,16,Search the area for items and clues,,720.0,5.0,,,,-11.800000000000011,0.0,-0.002,1,200.0,0.0,0.003,14.0,-0.006,359.7199999999999,0.005477225575051661,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,703,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
725,move_west,-0.01,-0.01,700.0,14,Search the area for potential threats and opportunities,,720.0,5.0,,,,511.8,-0.01,-0.011,0,188.2,0.0,0.001,16.0,-0.006,359.7199999999999,0.005477225575051661,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and opportunities,704,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
730,kick,-0.01,-0.01,481.8,14,Eat something to regain health,,725.0,5.0,,,,-218.2,0.0,0.0,0,700.0,-0.01,-0.01,14.0,-0.006,410.35999999999996,0.005477225575051661,survival,combat,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,705,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
730,move_north,-0.01,-0.01,200.0,16,Search the area for items and potential threats,,730.0,0.0,,,,-281.8,0.0,0.0,1,481.8,-0.01,-0.01,14.0,-0.006,353.9999999999999,0.005477225575051661,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for items and potential threats,706,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
730,drop,-0.01,-0.01,177.8,14,Search the area for potential items and clues,,730.0,0.0,,,,-22.19999999999999,0.0,0.0,0,200.0,-0.01,-0.01,16.0,-0.008,349.55999999999995,0.00447213595499958,exploration,inventory,0,0,1,[],{'search'},False,False,,Search the area for potential items and clues,707,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
730,move_southwest,-0.01,-0.02,700.0,14,Eat something to regain health,,730.0,0.0,,,,522.2,0.0,-0.01,0,177.8,-0.01,-0.01,14.0,-0.01,451.9199999999999,0.0,survival,movement,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,708,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
730,move_southeast,-0.01,-0.01,228.6,12,Eat to regain health,,730.0,0.0,,,,-471.4,0.0,0.01,0,700.0,-0.01,-0.02,14.0,-0.01,357.63999999999993,0.0,survival,movement,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat to regain health,709,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
735,search,-0.01,-0.01,490.9,14,Search the area for items and clues,,735.0,0.0,,,,262.29999999999995,0.0,0.0,1,228.6,-0.01,-0.01,12.0,-0.01,359.4599999999999,0.0,exploration,exploration,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,710,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
